Cohort Year,Graduation Rate Type,LEA Entity ID,LEA Name,School Entity ID,School Name,County,Subgroup,Number Graduated,Number in Cohort,Percent Graduated
2010,4 Year,4329,"Sequoia Choice Schools, LLLP",90324,Sequoia Choice - Village,Maricopa,Migrant,*,*,*
2010,4 Year,4329,"Sequoia Choice Schools, LLLP",90324,Sequoia Choice - Village,Maricopa,Students With Disabilities,*,*,*
2010,4 Year,4329,"Sequoia Choice Schools, LLLP",90324,Sequoia Choice - Village,Maricopa,White,*,*,*
2010,4 Year,4329,"Sequoia Choice Schools, LLLP",5500,Sequoia Choice School Arizona Distance Learning School,Maricopa,All,49,133,36.8
2010,4 Year,4329,"Sequoia Choice Schools, LLLP",5500,Sequoia Choice School Arizona Distance Learning School,Maricopa,Asian,*,*,*
2010,4 Year,4329,"Sequoia Choice Schools, LLLP",5500,Sequoia Choice School Arizona Distance Learning School,Maricopa,Black/African American,*,*,*
2010,4 Year,4329,"Sequoia Choice Schools, LLLP",5500,Sequoia Choice School Arizona Distance Learning School,Maricopa,Economically Disadvantaged,*,22,27.3
2010,4 Year,4329,"Sequoia Choice Schools, LLLP",5500,Sequoia Choice School Arizona Distance Learning School,Maricopa,Female,31,69,44.9
2010,4 Year,4329,"Sequoia Choice Schools, LLLP",5500,Sequoia Choice School Arizona Distance Learning School,Maricopa,Hispanic or Latino,*,21,23.8
2010,4 Year,4329,"Sequoia Choice Schools, LLLP",5500,Sequoia Choice School Arizona Distance Learning School,Maricopa,Limited English Proficient,*,*,*
2010,4 Year,4329,"Sequoia Choice Schools, LLLP",5500,Sequoia Choice School Arizona Distance Learning School,Maricopa,Male,18,64,28.1
2010,4 Year,4329,"Sequoia Choice Schools, LLLP",5500,Sequoia Choice School Arizona Distance Learning School,Maricopa,Migrant,*,*,*
2010,4 Year,4329,"Sequoia Choice Schools, LLLP",5500,Sequoia Choice School Arizona Distance Learning School,Maricopa,Native American ,*,14,7.1
2010,4 Year,4329,"Sequoia Choice Schools, LLLP",5500,Sequoia Choice School Arizona Distance Learning School,Maricopa,Students With Disabilities,*,*,*
2010,4 Year,4329,"Sequoia Choice Schools, LLLP",5500,Sequoia Choice School Arizona Distance Learning School,Maricopa,White,38,87,43.7
2010,4 Year,79131,Shelby School The,79132,"Shelby School, The",Gila,All,*,*,*
2010,4 Year,79131,Shelby School The,79132,"Shelby School, The",Gila,Economically Disadvantaged,*,*,*
2010,4 Year,79131,Shelby School The,79132,"Shelby School, The",Gila,Female,*,*,*
2010,4 Year,79131,Shelby School The,79132,"Shelby School, The",Gila,Limited English Proficient,*,*,*
2010,4 Year,79131,Shelby School The,79132,"Shelby School, The",Gila,Migrant,*,*,*
2010,4 Year,79131,Shelby School The,79132,"Shelby School, The",Gila,Students With Disabilities,*,*,*
2010,4 Year,79131,Shelby School The,79132,"Shelby School, The",Gila,White,*,*,*
2010,4 Year,6353,"Shonto Governing Board of Education, Inc.",5653,Shonto Preparatory Technology High School,Navajo,All,24,41,58.5
2010,4 Year,6353,"Shonto Governing Board of Education, Inc.",5653,Shonto Preparatory Technology High School,Navajo,Economically Disadvantaged,*,*,*
2010,4 Year,6353,"Shonto Governing Board of Education, Inc.",5653,Shonto Preparatory Technology High School,Navajo,Female,13,23,56.5
2010,4 Year,6353,"Shonto Governing Board of Education, Inc.",5653,Shonto Preparatory Technology High School,Navajo,Limited English Proficient,*,*,*
2010,4 Year,6353,"Shonto Governing Board of Education, Inc.",5653,Shonto Preparatory Technology High School,Navajo,Male,11,18,61.1
2010,4 Year,6353,"Shonto Governing Board of Education, Inc.",5653,Shonto Preparatory Technology High School,Navajo,Migrant,*,*,*
2010,4 Year,6353,"Shonto Governing Board of Education, Inc.",5653,Shonto Preparatory Technology High School,Navajo,Native American ,24,41,58.5
2010,4 Year,6353,"Shonto Governing Board of Education, Inc.",5653,Shonto Preparatory Technology High School,Navajo,Students With Disabilities,*,*,*
2010,4 Year,4393,Show Low Unified District,5632,Show Low High School,Navajo,All,153,175,87.4
2010,4 Year,4393,Show Low Unified District,5632,Show Low High School,Navajo,Asian,*,*,*
2010,4 Year,4393,Show Low Unified District,5632,Show Low High School,Navajo,Black/African American,*,*,*
2010,4 Year,4393,Show Low Unified District,5632,Show Low High School,Navajo,Economically Disadvantaged,60,73,82.2
2010,4 Year,4393,Show Low Unified District,5632,Show Low High School,Navajo,Female,71,80,88.8
2010,4 Year,4393,Show Low Unified District,5632,Show Low High School,Navajo,Hispanic or Latino,18,20,90.0
2010,4 Year,4393,Show Low Unified District,5632,Show Low High School,Navajo,Limited English Proficient,*,*,*
2010,4 Year,4393,Show Low Unified District,5632,Show Low High School,Navajo,Male,82,95,86.3
2010,4 Year,4393,Show Low Unified District,5632,Show Low High School,Navajo,Migrant,*,*,*
2010,4 Year,4393,Show Low Unified District,5632,Show Low High School,Navajo,Native American ,*,*,*
2010,4 Year,4393,Show Low Unified District,5632,Show Low High School,Navajo,Students With Disabilities,13,15,86.7
2010,4 Year,4393,Show Low Unified District,5632,Show Low High School,Navajo,White,131,147,89.1
2010,4 Year,4393,Show Low Unified District,79646,White Mountain Institute,Navajo,All,21,31,67.7
2010,4 Year,4393,Show Low Unified District,79646,White Mountain Institute,Navajo,Asian,*,*,*
2010,4 Year,4393,Show Low Unified District,79646,White Mountain Institute,Navajo,Economically Disadvantaged,13,19,68.4
2010,4 Year,4393,Show Low Unified District,79646,White Mountain Institute,Navajo,Female,*,12,58.3
2010,4 Year,4393,Show Low Unified District,79646,White Mountain Institute,Navajo,Hispanic or Latino,*,*,*
2010,4 Year,4393,Show Low Unified District,79646,White Mountain Institute,Navajo,Limited English Proficient,*,*,*
2010,4 Year,4393,Show Low Unified District,79646,White Mountain Institute,Navajo,Male,14,19,73.7
2010,4 Year,4393,Show Low Unified District,79646,White Mountain Institute,Navajo,Migrant,*,*,*
2010,4 Year,4393,Show Low Unified District,79646,White Mountain Institute,Navajo,Students With Disabilities,*,*,*
2010,4 Year,4393,Show Low Unified District,79646,White Mountain Institute,Navajo,White,18,25,72.0
2010,4 Year,79643,Sierra Summit Academy,79648,Sierra Summit Academy,Cochise,All,*,13,46.2
2010,4 Year,79643,Sierra Summit Academy,79648,Sierra Summit Academy,Cochise,Economically Disadvantaged,*,*,*
2010,4 Year,79643,Sierra Summit Academy,79648,Sierra Summit Academy,Cochise,Female,*,*,*
2010,4 Year,79643,Sierra Summit Academy,79648,Sierra Summit Academy,Cochise,Hispanic or Latino,*,*,*
2010,4 Year,79643,Sierra Summit Academy,79648,Sierra Summit Academy,Cochise,Limited English Proficient,*,*,*
2010,4 Year,79643,Sierra Summit Academy,79648,Sierra Summit Academy,Cochise,Male,*,*,*
2010,4 Year,79643,Sierra Summit Academy,79648,Sierra Summit Academy,Cochise,Migrant,*,*,*
2010,4 Year,79643,Sierra Summit Academy,79648,Sierra Summit Academy,Cochise,Native American ,*,*,*
2010,4 Year,79643,Sierra Summit Academy,79648,Sierra Summit Academy,Cochise,Students With Disabilities,*,*,*
2010,4 Year,79643,Sierra Summit Academy,79648,Sierra Summit Academy,Cochise,White,*,*,*
2010,4 Year,4175,Sierra Vista Unified District,4783,Buena High School,Cochise,All,563,660,85.3
2010,4 Year,4175,Sierra Vista Unified District,4783,Buena High School,Cochise,Asian,33,38,86.8
2010,4 Year,4175,Sierra Vista Unified District,4783,Buena High School,Cochise,Black/African American,78,84,92.9
2010,4 Year,4175,Sierra Vista Unified District,4783,Buena High School,Cochise,Economically Disadvantaged,108,151,71.5
2010,4 Year,4175,Sierra Vista Unified District,4783,Buena High School,Cochise,Female,318,359,88.6
2010,4 Year,4175,Sierra Vista Unified District,4783,Buena High School,Cochise,Hispanic or Latino,113,145,77.9
2010,4 Year,4175,Sierra Vista Unified District,4783,Buena High School,Cochise,Limited English Proficient,*,*,*
2010,4 Year,4175,Sierra Vista Unified District,4783,Buena High School,Cochise,Male,245,301,81.4
2010,4 Year,4175,Sierra Vista Unified District,4783,Buena High School,Cochise,Migrant,*,*,*
2010,4 Year,4175,Sierra Vista Unified District,4783,Buena High School,Cochise,Native American ,*,*,*
2010,4 Year,4175,Sierra Vista Unified District,4783,Buena High School,Cochise,Students With Disabilities,42,64,65.6
2010,4 Year,4175,Sierra Vista Unified District,4783,Buena High School,Cochise,White,335,386,86.8
2010,4 Year,79084,"Skyline Schools, Inc.",79092,Skyline Technical High School,Maricopa,All,36,46,78.3
2010,4 Year,79084,"Skyline Schools, Inc.",79092,Skyline Technical High School,Maricopa,Asian,*,*,*
2010,4 Year,79084,"Skyline Schools, Inc.",79092,Skyline Technical High School,Maricopa,Black/African American,*,*,*
2010,4 Year,79084,"Skyline Schools, Inc.",79092,Skyline Technical High School,Maricopa,Economically Disadvantaged,19,25,76.0
2010,4 Year,79084,"Skyline Schools, Inc.",79092,Skyline Technical High School,Maricopa,Female,19,24,79.2
2010,4 Year,79084,"Skyline Schools, Inc.",79092,Skyline Technical High School,Maricopa,Hispanic or Latino,*,*,*
2010,4 Year,79084,"Skyline Schools, Inc.",79092,Skyline Technical High School,Maricopa,Limited English Proficient,*,*,*
2010,4 Year,79084,"Skyline Schools, Inc.",79092,Skyline Technical High School,Maricopa,Male,17,22,77.3
2010,4 Year,79084,"Skyline Schools, Inc.",79092,Skyline Technical High School,Maricopa,Migrant,*,*,*
2010,4 Year,79084,"Skyline Schools, Inc.",79092,Skyline Technical High School,Maricopa,Native American ,24,32,75.0
2010,4 Year,79084,"Skyline Schools, Inc.",79092,Skyline Technical High School,Maricopa,Students With Disabilities,*,*,*
2010,4 Year,79084,"Skyline Schools, Inc.",79092,Skyline Technical High School,Maricopa,White,*,*,*
2010,4 Year,79084,"Skyline Schools, Inc.",79612,Skyline West Prep School,Maricopa,All,62,65,95.4
2010,4 Year,79084,"Skyline Schools, Inc.",79612,Skyline West Prep School,Maricopa,Black/African American,*,*,*
2010,4 Year,79084,"Skyline Schools, Inc.",79612,Skyline West Prep School,Maricopa,Economically Disadvantaged,*,*,*
2010,4 Year,79084,"Skyline Schools, Inc.",79612,Skyline West Prep School,Maricopa,Female,32,32,100.0
2010,4 Year,79084,"Skyline Schools, Inc.",79612,Skyline West Prep School,Maricopa,Hispanic or Latino,*,*,*
2010,4 Year,79084,"Skyline Schools, Inc.",79612,Skyline West Prep School,Maricopa,Limited English Proficient,*,*,*
2010,4 Year,79084,"Skyline Schools, Inc.",79612,Skyline West Prep School,Maricopa,Male,30,33,90.9
2010,4 Year,79084,"Skyline Schools, Inc.",79612,Skyline West Prep School,Maricopa,Migrant,*,*,*
2010,4 Year,79084,"Skyline Schools, Inc.",79612,Skyline West Prep School,Maricopa,Students With Disabilities,*,*,*
2010,4 Year,79084,"Skyline Schools, Inc.",79612,Skyline West Prep School,Maricopa,White,51,54,94.4
2010,4 Year,79880,Skyview Public Charter High School,6350,Skyview High School,Pima,All,42,61,68.9
2010,4 Year,79880,Skyview Public Charter High School,6350,Skyview High School,Pima,Black/African American,*,*,*
2010,4 Year,79880,Skyview Public Charter High School,6350,Skyview High School,Pima,Economically Disadvantaged,20,28,71.4
2010,4 Year,79880,Skyview Public Charter High School,6350,Skyview High School,Pima,Female,27,35,77.1
2010,4 Year,79880,Skyview Public Charter High School,6350,Skyview High School,Pima,Hispanic or Latino,12,18,66.7
2010,4 Year,79880,Skyview Public Charter High School,6350,Skyview High School,Pima,Limited English Proficient,*,*,*
2010,4 Year,79880,Skyview Public Charter High School,6350,Skyview High School,Pima,Male,15,26,57.7
2010,4 Year,79880,Skyview Public Charter High School,6350,Skyview High School,Pima,Migrant,*,*,*
2010,4 Year,79880,Skyview Public Charter High School,6350,Skyview High School,Pima,Students With Disabilities,*,*,*
2010,4 Year,79880,Skyview Public Charter High School,6350,Skyview High School,Pima,White,30,41,73.2
2010,4 Year,4391,Snowflake Unified District,5618,Snowflake High School,Navajo,All,140,166,84.3
2010,4 Year,4391,Snowflake Unified District,5618,Snowflake High School,Navajo,Black/African American,*,*,*
2010,4 Year,4391,Snowflake Unified District,5618,Snowflake High School,Navajo,Economically Disadvantaged,47,54,87.0
2010,4 Year,4391,Snowflake Unified District,5618,Snowflake High School,Navajo,Female,68,77,88.3
2010,4 Year,4391,Snowflake Unified District,5618,Snowflake High School,Navajo,Hispanic or Latino,13,21,61.9
2010,4 Year,4391,Snowflake Unified District,5618,Snowflake High School,Navajo,Limited English Proficient,*,*,*
2010,4 Year,4391,Snowflake Unified District,5618,Snowflake High School,Navajo,Male,72,89,80.9
2010,4 Year,4391,Snowflake Unified District,5618,Snowflake High School,Navajo,Migrant,*,*,*
2010,4 Year,4391,Snowflake Unified District,5618,Snowflake High School,Navajo,Native American ,*,12,83.3
2010,4 Year,4391,Snowflake Unified District,5618,Snowflake High School,Navajo,Students With Disabilities,*,17,58.8
2010,4 Year,4391,Snowflake Unified District,5618,Snowflake High School,Navajo,White,117,132,88.6
2010,4 Year,78868,Sonoran Desert School,78869,Sonoran Desert School,Maricopa,All,20,72,27.8
2010,4 Year,78868,Sonoran Desert School,78869,Sonoran Desert School,Maricopa,Black/African American,*,*,*
2010,4 Year,78868,Sonoran Desert School,78869,Sonoran Desert School,Maricopa,Economically Disadvantaged,*,32,28.1
2010,4 Year,78868,Sonoran Desert School,78869,Sonoran Desert School,Maricopa,Female,15,34,44.1
2010,4 Year,78868,Sonoran Desert School,78869,Sonoran Desert School,Maricopa,Hispanic or Latino,*,17,35.3
2010,4 Year,78868,Sonoran Desert School,78869,Sonoran Desert School,Maricopa,Limited English Proficient,*,*,*
2010,4 Year,78868,Sonoran Desert School,78869,Sonoran Desert School,Maricopa,Male,*,38,13.2
2010,4 Year,78868,Sonoran Desert School,78869,Sonoran Desert School,Maricopa,Migrant,*,*,*
2010,4 Year,78868,Sonoran Desert School,78869,Sonoran Desert School,Maricopa,Native American ,*,*,*
2010,4 Year,78868,Sonoran Desert School,78869,Sonoran Desert School,Maricopa,Students With Disabilities,*,*,*
2010,4 Year,78868,Sonoran Desert School,78869,Sonoran Desert School,Maricopa,White,13,46,28.3
2010,4 Year,79000,"Southern Arizona Community Academy, Inc.",79028,Southern Arizona Community High School,Pima,All,42,109,38.5
2010,4 Year,79000,"Southern Arizona Community Academy, Inc.",79028,Southern Arizona Community High School,Pima,Black/African American,*,*,*
2010,4 Year,79000,"Southern Arizona Community Academy, Inc.",79028,Southern Arizona Community High School,Pima,Economically Disadvantaged,32,57,56.1
2010,4 Year,79000,"Southern Arizona Community Academy, Inc.",79028,Southern Arizona Community High School,Pima,Female,24,57,42.1
2010,4 Year,79000,"Southern Arizona Community Academy, Inc.",79028,Southern Arizona Community High School,Pima,Hispanic or Latino,19,60,31.7
2010,4 Year,79000,"Southern Arizona Community Academy, Inc.",79028,Southern Arizona Community High School,Pima,Limited English Proficient,*,*,*
2010,4 Year,79000,"Southern Arizona Community Academy, Inc.",79028,Southern Arizona Community High School,Pima,Male,18,52,34.6
2010,4 Year,79000,"Southern Arizona Community Academy, Inc.",79028,Southern Arizona Community High School,Pima,Migrant,*,*,*
2010,4 Year,79000,"Southern Arizona Community Academy, Inc.",79028,Southern Arizona Community High School,Pima,Native American ,*,*,*
2010,4 Year,79000,"Southern Arizona Community Academy, Inc.",79028,Southern Arizona Community High School,Pima,Students With Disabilities,*,21,33.3
2010,4 Year,79000,"Southern Arizona Community Academy, Inc.",79028,Southern Arizona Community High School,Pima,White,19,40,47.5
2010,4 Year,79085,"Southgate Academy, Inc.",79091,Southgate Academy,Pima,All,29,39,74.4
2010,4 Year,79085,"Southgate Academy, Inc.",79091,Southgate Academy,Pima,Black/African American,*,*,*
2010,4 Year,79085,"Southgate Academy, Inc.",79091,Southgate Academy,Pima,Economically Disadvantaged,25,31,80.7
2010,4 Year,79085,"Southgate Academy, Inc.",79091,Southgate Academy,Pima,Female,*,14,71.4
2010,4 Year,79085,"Southgate Academy, Inc.",79091,Southgate Academy,Pima,Hispanic or Latino,25,33,75.8
2010,4 Year,79085,"Southgate Academy, Inc.",79091,Southgate Academy,Pima,Limited English Proficient,*,*,*
2010,4 Year,79085,"Southgate Academy, Inc.",79091,Southgate Academy,Pima,Male,19,25,76.0
2010,4 Year,79085,"Southgate Academy, Inc.",79091,Southgate Academy,Pima,Migrant,*,*,*
2010,4 Year,79085,"Southgate Academy, Inc.",79091,Southgate Academy,Pima,Native American ,*,*,*
2010,4 Year,79085,"Southgate Academy, Inc.",79091,Southgate Academy,Pima,Students With Disabilities,*,*,*
2010,4 Year,79085,"Southgate Academy, Inc.",79091,Southgate Academy,Pima,White,*,*,*
2010,4 Year,4173,St David Unified District,4762,St David High School,Cochise,All,26,29,89.7
2010,4 Year,4173,St David Unified District,4762,St David High School,Cochise,Economically Disadvantaged,*,*,*
2010,4 Year,4173,St David Unified District,4762,St David High School,Cochise,Female,15,15,100.0
2010,4 Year,4173,St David Unified District,4762,St David High School,Cochise,Hispanic or Latino,*,*,*
2010,4 Year,4173,St David Unified District,4762,St David High School,Cochise,Limited English Proficient,*,*,*
